A,B,C,D,MINA,MINB,MINC,MIND,MAXA,MAXB,MAXC,MAXD,NORMA,NORMB,NORMC,NORMD
31.75461021,489.6961808,-1.55078499,-2.297844898,-727.70,65.06001755,-6.300783971,-6.364637416,745.4593385,722.8676448,7.994754547,7.993962651,-0.042597374,-0.677435467,0.19397531,0.28744754
34.0524551,491.2469658,-1.45078499,-2.257844898,-727.70,65.06001755,-6.300783971,-6.364637416,745.4593385,722.8676448,7.994754547,7.993962651,-0.045679829,-0.679580791,0.181467108,0.282443764
36.3103,492.6977508,-1.35078499,-2.217844898,-727.70,65.06001755,-6.300783971,-6.364637416,745.4593385,722.8676448,7.994754547,7.993962651,-0.048708626,-0.681587777,0.168958907,0.277439987
38.5281449,494.0485358,-1.25078499,-2.177844898,-727.70,65.06001755,-6.300783971,-6.364637416,745.4593385,722.8676448,7.994754547,7.993962651,-0.051683765,-0.683456424,0.156450706,0.272436211
40.7059898,495.2993208,-1.15078499,-2.137844898,-727.70,65.06001755,-6.300783971,-6.364637416,745.4593385,722.8676448,7.994754547,7.993962651,-0.054605245,-0.685186734,0.143942504,0.267432435
42.84383469,496.4501058,-1.05078499,-2.097844898,-727.70,65.06001755,-6.300783971,-6.364637416,745.4593385,722.8676448,7.994754547,7.993962651,-0.057473067,-0.686778706,0.131434303,0.262428659
44.94167959,497.5008908,-0.95078499,-2.057844898,-727.70,65.06001755,-6.300783971,-6.364637416,745.4593385,722.8676448,7.994754547,7.993962651,-0.060287231,-0.68823234,0.118926101,0.257424883
46.99952449,498.4516757,-0.85078499,-2.017844898,-727.70,65.06001755,-6.300783971,-6.364637416,745.4593385,722.8676448,7.994754547,7.993962651,-0.063047737,-0.689547636,0.1064179,0.252421107
49.01736939,499.3024607,-0.75078499,-1.977844898,-727.70,65.06001755,-6.300783971,-6.364637416,745.4593385,722.8676448,7.994754547,7.993962651,-0.065754585,-0.690724594,0.093909699,0.24741733
50.99521428,500.0532457,-0.65078499,-1.937844898,-727.70,65.06001755,-6.300783971,-6.364637416,745.4593385,722.8676448,7.994754547,7.993962651,-0.068407774,-0.691763215,0.081401497,0.242413554
52.93305918,500.7040307,-0.55078499,-1.897844898,-727.70,65.06001755,-6.300783971,-6.364637416,745.4593385,722.8676448,7.994754547,7.993962651,-0.071007306,-0.692663497,0.068893296,0.237409778
54.83090408,501.2548157,-0.45078499,-1.857844898,-727.70,65.06001755,-6.300783971,-6.364637416,745.4593385,722.8676448,7.994754547,7.993962651,-0.073553179,-0.693425441,0.056385094,0.232406002
56.68874898,501.7056007,-0.35078499,-1.817844898,-727.70,65.06001755,-6.300783971,-6.364637416,745.4593385,722.8676448,7.994754547,7.993962651,-0.076045394,-0.694049048,0.043876893,0.227402226
58.50659388,502.0563857,-0.25078499,-1.777844898,-727.70,65.06001755,-6.300783971,-6.364637416,745.4593385,722.8676448,7.994754547,7.993962651,-0.078483951,-0.694534317,0.031368692,0.222398449
60.28443877,502.3071707,-0.15078499,-1.737844898,-727.70,65.06001755,-6.300783971,-6.364637416,745.4593385,722.8676448,7.994754547,7.993962651,-0.080868849,-0.694881247,0.01886049,0.217394673
62.02228367,502.4579557,-0.05078499,-1.697844898,-727.70,65.06001755,-6.300783971,-6.364637416,745.4593385,722.8676448,7.994754547,7.993962651,-0.083200089,-0.69508984,0.006352289,0.212390897
63.72012857,502.5087407,0.04921501,-1.657844898,-727.70,65.06001755,-6.300783971,-6.364637416,745.4593385,722.8676448,7.994754547,7.993962651,-0.085477672,-0.695160095,-0.006155913,0.207387121
65.37797347,502.4595256,0.14921501,-1.617844898,-727.70,65.06001755,-6.300783971,-6.364637416,745.4593385,722.8676448,7.994754547,7.993962651,-0.087701596,-0.695092012,-0.018664114,0.202383345
66.99581836,502.3103106,0.24921501,-1.577844898,-727.70,65.06001755,-6.300783971,-6.364637416,745.4593385,722.8676448,7.994754547,7.993962651,-0.089871861,-0.694885591,-0.031172315,0.197379568
68.57366326,502.0610956,0.34921501,-1.537844898,-727.70,65.06001755,-6.300783971,-6.364637416,745.4593385,722.8676448,7.994754547,7.993962651,-0.091988469,-0.694540832,-0.043680517,0.192375792
70.11150816,501.7118806,0.249336845,-1.504824797,-727.70,65.06001755,-6.300783971,-6.364637416,745.4593385,722.8676448,7.994754547,7.993962651,-0.094051418,-0.694057735,-0.031187555,0.188245162
71.61633296,501.4625438,0.149336845,-1.464824797,-727.70,65.06001755,-6.300783971,-6.364637416,745.4593385,722.8676448,7.994754547,7.993962651,-0.096070073,-0.693712808,-0.018679353,0.183241386
73.08115775,501.3132069,0.049458679,-1.417844898,-727.70,65.06001755,-6.300783971,-6.364637416,745.4593385,722.8676448,7.994754547,7.993962651,-0.098035069,-0.693506219,-0.006186391,0.177364464
74.49900265,501.2637482,-0.050054131,-1.363893603,-727.70,65.06001755,-6.300783971,-6.364637416,745.4593385,722.8676448,7.994754547,7.993962651,-0.099937044,-0.693437798,0.006260871,0.170615459
75.86289625,501.3138024,-0.14895851,-1.30298791,-727.70,65.06001755,-6.300783971,-6.364637416,745.4593385,722.8676448,7.994754547,7.993962651,-0.101766646,-0.693507042,0.01863203,0.162996497
77.16588416,501.4627609,-0.247012124,-1.23515329,-727.70,65.06001755,-6.300783971,-6.364637416,745.4593385,722.8676448,7.994754547,7.993962651,-0.103514545,-0.693713108,0.030896774,0.154510766
78.40103745,501.709773,-0.343973674,-1.160423655,-727.70,65.06001755,-6.300783971,-6.364637416,745.4593385,722.8676448,7.994754547,7.993962651,-0.105171447,-0.69405482,0.04302492,0.145162506
79.56146111,502.0537467,-0.439603194,-1.078841316,-727.70,65.06001755,-6.300783971,-6.364637416,745.4593385,722.8676448,7.994754547,7.993962651,-0.106728103,-0.694530666,0.054986453,0.134957012
80.64030243,502.4933499,-0.53366234,-0.990456937,-727.70,65.06001755,-6.300783971,-6.364637416,745.4593385,722.8676448,7.994754547,7.993962651,-0.10817532,-0.695138804,0.06675156,0.123900621
81.63075936,503.0270122,-0.625914679,-0.895329466,-727.70,65.06001755,-6.300783971,-6.364637416,745.4593385,722.8676448,7.994754547,7.993962651,-0.109503973,-0.695877061,0.078290669,0.112000707
82.52608883,503.6529269,-0.716125982,-0.793526067,-727.70,65.06001755,-6.300783971,-6.364637416,745.4593385,722.8676448,7.994754547,7.993962651,-0.110705017,-0.696742938,0.08957448,0.099265671
83.3196149,504.3690529,-0.806337285,-0.691722668,-727.70,65.06001755,-6.300783971,-6.364637416,745.4593385,722.8676448,7.994754547,7.993962651,-0.111769496,-0.697733612,0.100858292,0.086530636
84.01133756,505.1753902,-0.896548589,-0.589919269,-727.70,65.06001755,-6.300783971,-6.364637416,745.4593385,722.8676448,7.994754547,7.993962651,-0.112697411,-0.698849082,0.112142103,0.0737956
84.60125683,506.0719388,-0.796548589,-0.549919269,-727.70,65.06001755,-6.300783971,-6.364637416,745.4593385,722.8676448,7.994754547,7.993962651,-0.113488761,-0.700089349,0.099633902,0.068791824
85.1511761,506.8684873,-0.696548589,-0.509919269,-727.70,65.06001755,-6.300783971,-6.364637416,745.4593385,722.8676448,7.994754547,7.993962651,-0.114226453,-0.701191277,0.0871257,0.063788048
85.66109537,507.5650359,-0.596548589,-0.469919269,-727.70,65.06001755,-6.300783971,-6.364637416,745.4593385,722.8676448,7.994754547,7.993962651,-0.114910487,-0.702154868,0.074617499,0.058784271
86.13101464,508.1615845,-0.496548589,-0.429919269,-727.70,65.06001755,-6.300783971,-6.364637416,745.4593385,722.8676448,7.994754547,7.993962651,-0.115540862,-0.702980121,0.062109297,0.053780495
86.56093391,508.6581331,-0.396548589,-0.389919269,-727.70,65.06001755,-6.300783971,-6.364637416,745.4593385,722.8676448,7.994754547,7.993962651,-0.116117579,-0.703667036,0.049601096,0.048776719
86.95085318,509.0546817,-0.296548589,-0.349919269,-727.70,65.06001755,-6.300783971,-6.364637416,745.4593385,722.8676448,7.994754547,7.993962651,-0.116640638,-0.704215613,0.037092895,0.043772943
87.30077245,509.3512303,-0.196548589,-0.309919269,-727.70,65.06001755,-6.300783971,-6.364637416,745.4593385,722.8676448,7.994754547,7.993962651,-0.117110039,-0.704625852,0.024584693,0.038769167
87.61069172,509.5477789,-0.096548589,-0.269919269,-727.70,65.06001755,-6.300783971,-6.364637416,745.4593385,722.8676448,7.994754547,7.993962651,-0.117525782,-0.704897753,0.012076492,0.03376539
87.88061099,509.6443275,0.003451411,-0.229919269,-727.70,65.06001755,-6.300783971,-6.364637416,745.4593385,722.8676448,7.994754547,7.993962651,-0.117887867,-0.705031317,-0.000431709,0.028761614
88.11053026,509.6408761,0.103451411,-0.189919269,-727.70,65.06001755,-6.300783971,-6.364637416,745.4593385,722.8676448,7.994754547,7.993962651,-0.118196293,-0.705026542,-0.012939911,0.023757838
88.30044953,509.5374246,0.203451411,-0.149919269,-727.70,65.06001755,-6.300783971,-6.364637416,745.4593385,722.8676448,7.994754547,7.993962651,-0.118451061,-0.70488343,-0.025448112,0.018754062
88.4503688,509.3339732,0.303451411,-0.109919269,-727.70,65.06001755,-6.300783971,-6.364637416,745.4593385,722.8676448,7.994754547,7.993962651,-0.118652171,-0.704601979,-0.037956314,0.013750286
88.56028807,509.0305218,0.403451411,-0.069919269,-727.70,65.06001755,-6.300783971,-6.364637416,745.4593385,722.8676448,7.994754547,7.993962651,-0.118799623,-0.704182191,-0.050464515,0.008746509
88.63020734,508.6270704,0.503451411,-0.029919269,-727.70,65.06001755,-6.300783971,-6.364637416,745.4593385,722.8676448,7.994754547,7.993962651,-0.118893416,-0.703624065,-0.062972716,0.003742733
88.66012661,508.123619,0.603451411,0.010080731,-727.70,65.06001755,-6.300783971,-6.364637416,745.4593385,722.8676448,7.994754547,7.993962651,-0.118933551,-0.7029276,-0.075480918,-0.001261043
88.65004588,507.5201676,0.703451411,-0.029919269,-727.70,65.06001755,-6.300783971,-6.364637416,745.4593385,722.8676448,7.994754547,7.993962651,-0.118920029,-0.702092798,-0.087989119,0.003742733
88.67996515,506.8167162,0.803451411,0.010080731,-727.70,65.06001755,-6.300783971,-6.364637416,745.4593385,722.8676448,7.994754547,7.993962651,-0.118960164,-0.701119658,-0.100497321,-0.001261043
88.66988441,506.0132648,0.903451411,-0.029919269,-727.70,65.06001755,-6.300783971,-6.364637416,745.4593385,722.8676448,7.994754547,7.993962651,-0.118946641,-0.70000818,-0.113005522,0.003742733
88.69980368,505.1098133,1.003451411,0.010080731,-727.70,65.06001755,-6.300783971,-6.364637416,745.4593385,722.8676448,7.994754547,7.993962651,-0.118986776,-0.698758365,-0.125513723,-0.001261043
88.68972295,504.1063619,1.103451411,-0.029919269,-727.70,65.06001755,-6.300783971,-6.364637416,745.4593385,722.8676448,7.994754547,7.993962651,-0.118973254,-0.697370211,-0.138021925,0.003742733
88.71964222,503.0029105,1.203451411,0.010080731,-727.70,65.06001755,-6.300783971,-6.364637416,745.4593385,722.8676448,7.994754547,7.993962651,-0.119013389,-0.695843719,-0.150530126,-0.001261043
88.70956149,501.7994591,1.115512887,0.038484759,-727.70,65.06001755,-6.300783971,-6.364637416,745.4593385,722.8676448,7.994754547,7.993962651,-0.118999866,-0.69417889,-0.139530599,-0.004814228
88.67107673,500.6839462,1.030076116,0.073406078,-727.70,65.06001755,-6.300783971,-6.364637416,745.4593385,722.8676448,7.994754547,7.993962651,-0.118948241,-0.692635712,-0.128843995,-0.00918269
88.59767066,499.6538701,0.947367025,0.114753406,-727.70,65.06001755,-6.300783971,-6.364637416,745.4593385,722.8676448,7.994754547,7.993962651,-0.11884977,-0.691210727,-0.118498575,-0.014355009
88.48291725,498.7065031,0.867608216,0.162427636,-727.70,65.06001755,-6.300783971,-6.364637416,745.4593385,722.8676448,7.994754547,7.993962651,-0.118695833,-0.689900159,-0.108522183,-0.020318788
88.32048961,497.8388949,0.791018697,0.216321948,-727.70,65.06001755,-6.300783971,-6.364637416,745.4593385,722.8676448,7.994754547,7.993962651,-0.118477944,-0.688699928,-0.098942212,-0.027060665
88.10416766,497.0478762,0.717813616,0.276321948,-727.70,65.06001755,-6.300783971,-6.364637416,745.4593385,722.8676448,7.994754547,7.993962651,-0.118187758,-0.687605649,-0.089785573,-0.03456633
87.82784572,496.3300626,0.648203997,0.342305801,-727.70,65.06001755,-6.300783971,-6.364637416,745.4593385,722.8676448,7.994754547,7.993962651,-0.117817084,-0.686612641,-0.081078661,-0.04282054
87.48553992,495.6818586,0.582396483,0.414144382,-727.70,65.06001755,-6.300783971,-6.364637416,745.4593385,722.8676448,7.994754547,7.993962651,-0.117357897,-0.685715929,-0.072847325,-0.051807145
87.07139553,495.0994621,0.520593084,0.491701432,-727.70,65.06001755,-6.300783971,-6.364637416,745.4593385,722.8676448,7.994754547,7.993962651,-0.116802341,-0.684910254,-0.065116831,-0.061509098
86.5796941,494.578869,0.462990933,0.574833727,-727.70,65.06001755,-6.300783971,-6.364637416,745.4593385,722.8676448,7.994754547,7.993962651,-0.116142745,-0.684190076,-0.057911838,-0.071908483
86.00486037,494.1158781,0.409782044,0.663391249,-727.70,65.06001755,-6.300783971,-6.364637416,745.4593385,722.8676448,7.994754547,7.993962651,-0.115371632,-0.683549584,-0.051256363,-0.082986534
85.34146912,493.706096,0.361153079,0.757217371,-727.70,65.06001755,-6.300783971,-6.364637416,745.4593385,722.8676448,7.994754547,7.993962651,-0.114481722,-0.6829827,-0.045173755,-0.094723656
84.58425175,493.3449429,0.312524114,0.851043492,-727.70,65.06001755,-6.300783971,-6.364637416,745.4593385,722.8676448,7.994754547,7.993962651,-0.11346595,-0.682483089,-0.039091146,-0.106460779
83.73320826,493.0324188,0.412524114,0.811043492,-727.70,65.06001755,-6.300783971,-6.364637416,745.4593385,722.8676448,7.994754547,7.993962651,-0.112324313,-0.682050749,-0.051599347,-0.101457003
82.92216477,492.6198947,0.512524114,0.771043492,-727.70,65.06001755,-6.300783971,-6.364637416,745.4593385,722.8676448,7.994754547,7.993962651,-0.111236335,-0.681480072,-0.064107548,-0.096453227
82.15112128,492.1073706,0.612524114,0.731043492,-727.70,65.06001755,-6.300783971,-6.364637416,745.4593385,722.8676448,7.994754547,7.993962651,-0.110202015,-0.680771057,-0.07661575,-0.091449451
81.42007779,491.4948465,0.712524114,0.691043492,-727.70,65.06001755,-6.300783971,-6.364637416,745.4593385,722.8676448,7.994754547,7.993962651,-0.109221353,-0.679923704,-0.089123951,-0.086445674
80.72903429,490.7823224,0.812524114,0.651043492,-727.70,65.06001755,-6.300783971,-6.364637416,745.4593385,722.8676448,7.994754547,7.993962651,-0.10829435,-0.678938013,-0.101632153,-0.081441898
80.0779908,489.9697983,0.912524114,0.611043492,-727.70,65.06001755,-6.300783971,-6.364637416,745.4593385,722.8676448,7.994754547,7.993962651,-0.107421004,-0.677813984,-0.114140354,-0.076438122
79.46694731,489.0572741,1.012524114,0.571043492,-727.70,65.06001755,-6.300783971,-6.364637416,745.4593385,722.8676448,7.994754547,7.993962651,-0.106601317,-0.676551617,-0.126648555,-0.071434346
78.89590382,488.04475,1.112524114,0.531043492,-727.70,65.06001755,-6.300783971,-6.364637416,745.4593385,722.8676448,7.994754547,7.993962651,-0.105835288,-0.675150912,-0.139156757,-0.06643057
78.36486033,486.9322259,1.212524114,0.491043492,-727.70,65.06001755,-6.300783971,-6.364637416,745.4593385,722.8676448,7.994754547,7.993962651,-0.105122917,-0.67361187,-0.151664958,-0.061426793
77.87381683,485.7197018,1.163895149,0.584869613,-727.70,65.06001755,-6.300783971,-6.364637416,745.4593385,722.8676448,7.994754547,7.993962651,-0.104464205,-0.671934489,-0.145582349,-0.073163916
77.28894722,484.5558066,1.11068626,0.673427135,-727.70,65.06001755,-6.300783971,-6.364637416,745.4593385,722.8676448,7.994754547,7.993962651,-0.103679628,-0.670324381,-0.138926874,-0.084241967
76.61552009,483.4451204,1.05308411,0.75655943,-727.70,65.06001755,-6.300783971,-6.364637416,745.4593385,722.8676448,7.994754547,7.993962651,-0.102776256,-0.668787881,-0.131721881,-0.094641352
75.85896066,482.3920363,0.991280711,0.834116481,-727.70,65.06001755,-6.300783971,-6.364637416,745.4593385,722.8676448,7.994754547,7.993962651,-0.101761366,-0.667331066,-0.123991388,-0.104343305
75.02484417,481.4007556,0.925473196,0.905955061,-727.70,65.06001755,-6.300783971,-6.364637416,745.4593385,722.8676448,7.994754547,7.993962651,-0.100642437,-0.665959749,-0.115760051,-0.113329909
74.11888911,480.4752824,0.855863577,0.971938914,-727.70,65.06001755,-6.300783971,-6.364637416,745.4593385,722.8676448,7.994754547,7.993962651,-0.099427139,-0.664679469,-0.10705314,-0.12158412
73.1469502,479.6194188,0.782658496,1.031938914,-727.70,65.06001755,-6.300783971,-6.364637416,745.4593385,722.8676448,7.994754547,7.993962651,-0.098123327,-0.663495485,-0.097896501,-0.129089784
72.11501128,478.8367603,0.706068978,1.085833227,-727.70,65.06001755,-6.300783971,-6.364637416,745.4593385,722.8676448,7.994754547,7.993962651,-0.096739027,-0.662412772,-0.08831653,-0.135831661
71.02917806,478.1306913,0.626310168,1.133507456,-727.70,65.06001755,-6.300783971,-6.364637416,745.4593385,722.8676448,7.994754547,7.993962651,-0.095282431,-0.661436011,-0.078340137,-0.141795441
69.8956706,477.5043811,0.543601077,1.174854785,-727.70,65.06001755,-6.300783971,-6.364637416,745.4593385,722.8676448,7.994754547,7.993962651,-0.093761882,-0.660569586,-0.067994718,-0.14696776
68.72081582,476.9607801,0.643601077,1.134854785,-727.70,65.06001755,-6.300783971,-6.364637416,745.4593385,722.8676448,7.994754547,7.993962651,-0.092185868,-0.65981758,-0.080502919,-0.141963984
67.58596103,476.317179,0.743601077,1.094854785,-727.70,65.06001755,-6.300783971,-6.364637416,745.4593385,722.8676448,7.994754547,7.993962651,-0.090663511,-0.658927236,-0.09301112,-0.136960208
66.49110625,475.5735779,0.843601077,1.054854785,-727.70,65.06001755,-6.300783971,-6.364637416,745.4593385,722.8676448,7.994754547,7.993962651,-0.089194813,-0.657898554,-0.105519322,-0.131956431
65.43625146,474.7299768,0.943601077,1.014854785,-727.70,65.06001755,-6.300783971,-6.364637416,745.4593385,722.8676448,7.994754547,7.993962651,-0.087779773,-0.656731533,-0.118027523,-0.126952655
64.42139668,473.7863758,1.043601077,0.974854785,-727.70,65.06001755,-6.300783971,-6.364637416,745.4593385,722.8676448,7.994754547,7.993962651,-0.086418391,-0.655426175,-0.130535724,-0.121948879
63.44654189,472.7427747,1.143601077,0.934854785,-727.70,65.06001755,-6.300783971,-6.364637416,745.4593385,722.8676448,7.994754547,7.993962651,-0.085110667,-0.653982479,-0.143043926,-0.116945103
62.51168711,471.5991736,1.243601077,0.894854785,-727.70,65.06001755,-6.300783971,-6.364637416,745.4593385,722.8676448,7.994754547,7.993962651,-0.083856602,-0.652400446,-0.155552127,-0.111941327
61.61683232,470.3555725,1.343601077,0.854854785,-727.70,65.06001755,-6.300783971,-6.364637416,745.4593385,722.8676448,7.994754547,7.993962651,-0.082656195,-0.650680074,-0.168060329,-0.106937551
60.76197754,469.0119715,1.443601077,0.814854785,-727.70,65.06001755,-6.300783971,-6.364637416,745.4593385,722.8676448,7.994754547,7.993962651,-0.081509446,-0.648821364,-0.18056853,-0.101933774
